relative_path,scene_type,continent,label_name,lat_bin,lon_bin
Europe\shard0_00202.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_28137.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_27424.jpg,outdoor,Europe,Europe,14,20
Europe\shard0_23950.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_18117.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_02090.jpg,outdoor,Europe,Europe,12,18
Europe\shard0_08141.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20917.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02235.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_07534.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_08371.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_10312.jpg,outdoor,Europe,Europe,15,18
Europe\shard0_02547.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_15837.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_28257.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_08131.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02893.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_12366.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_22726.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_07396.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_12157.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_10085.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_01267.jpg,outdoor,Europe,Europe,12,19
Europe\shard0_28988.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_21416.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01133.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_11217.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_09787.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10087.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_28711.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19928.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_22237.jpg,outdoor,Europe,Europe,14,20
Europe\shard0_16324.jpg,outdoor,Europe,Europe,15,18
Europe\shard0_28220.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_09138.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_08474.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20224.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_03425.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_12135.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_25449.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_06802.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19664.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_12715.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_22082.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_01465.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_09458.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_16820.jpg,outdoor,Europe,Europe,12,20
Europe\shard0_28588.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19561.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_23620.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_27829.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_18707.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_21211.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_06090.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_13536.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_25985.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_25506.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_25282.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_20764.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_05406.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03603.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_27251.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_18799.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_28508.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_19638.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_19398.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_27516.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20689.jpg,outdoor,Europe,Europe,15,15
Europe\shard0_20269.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05654.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_00467.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_01862.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_02659.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_15471.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_01137.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_18709.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_11357.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_19574.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03672.jpg,outdoor,Europe,Europe,15,16
Europe\shard0_21698.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_21946.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01714.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05475.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03349.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_26310.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10974.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_21724.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_05728.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_23529.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_09898.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_05829.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_04724.jpg,outdoor,Europe,Europe,12,20
Europe\shard0_17001.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_11656.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_21691.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_28436.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_29553.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19855.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_11660.jpg,outdoor,Europe,Europe,13,21
Europe\shard0_26783.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_01108.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_11728.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_24256.jpg,outdoor,Europe,Europe,13,20
Europe\shard0_25650.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_19750.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_18060.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_25983.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_17321.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_20016.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19060.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_04368.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_12532.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_06654.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_07223.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_10502.jpg,outdoor,Europe,Europe,15,18
Europe\shard0_17313.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_06675.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_12430.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_23525.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_25025.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_02293.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_00214.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_29966.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_03096.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_09021.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_25641.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_11166.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19126.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_16006.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_17769.jpg,outdoor,Europe,Europe,15,18
Europe\shard0_24757.jpg,outdoor,Europe,Europe,12,19
Europe\shard0_21331.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_16884.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05355.jpg,outdoor,Europe,Europe,15,16
Europe\shard0_14092.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_08043.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_04754.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_15087.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_27624.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_15204.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_12356.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_11897.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_08604.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_25508.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_00705.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_06111.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_08865.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_08509.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_09015.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01635.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_21029.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_02179.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_05526.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_27139.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_08645.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_23156.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_06918.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_22553.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_22460.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_01730.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_21229.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_17666.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_04460.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_06682.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_21761.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_29786.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02765.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_05334.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_08108.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_08443.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_00696.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_03493.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_03135.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_27744.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10906.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_17939.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_09051.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_09258.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_29551.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_12569.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_15468.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_28231.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_21717.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_02098.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_23220.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_07059.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_17662.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_26871.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_23970.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02824.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_07488.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_20211.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_02197.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_25266.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10446.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_05450.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_25016.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_13625.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_28368.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03588.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_28924.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05679.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_20432.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_25492.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_26999.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_17277.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_22351.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_09018.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_17747.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_16873.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_03638.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_11299.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_18401.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_18152.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_00047.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_27207.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_15992.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01225.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_11094.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_21332.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_04680.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_08111.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_15730.jpg,outdoor,Europe,Europe,13,20
Europe\shard0_08406.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_28829.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_07486.jpg,outdoor,Europe,Europe,15,15
Europe\shard0_05409.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_01609.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_04847.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_10497.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_23797.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_27775.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_27910.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_24941.jpg,outdoor,Europe,Europe,13,21
Europe\shard0_29500.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_04714.jpg,outdoor,Europe,Europe,12,20
Europe\shard0_14121.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_11827.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_09644.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_11352.jpg,outdoor,Europe,Europe,15,19
Europe\shard0_20476.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_07234.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_26617.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_13461.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05268.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_22233.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_07331.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_08770.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_27353.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_22763.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_11447.jpg,outdoor,Europe,Europe,12,20
Europe\shard0_29382.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_20942.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_26148.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_11914.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_20644.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01510.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_23127.jpg,outdoor,Europe,Europe,13,20
Europe\shard0_04048.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19332.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_20396.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_25020.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_13481.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_28736.jpg,outdoor,Europe,Europe,14,21
Europe\shard0_22551.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_11156.jpg,outdoor,Europe,Europe,14,20
Europe\shard0_03965.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_20119.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_08306.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03651.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_17617.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_02761.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02114.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_07690.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_27660.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_22739.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10131.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05762.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_02600.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_00115.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_08952.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_15532.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_00157.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19762.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_07529.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10482.jpg,outdoor,Europe,Europe,15,18
Europe\shard0_03774.jpg,outdoor,Europe,Europe,12,19
Europe\shard0_18574.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_11208.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_26554.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_15574.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_07660.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_14105.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_18566.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_26404.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20631.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_06609.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_22376.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_10490.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_18403.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_00091.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_24042.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_00228.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_04099.jpg,outdoor,Europe,Europe,13,20
Europe\shard0_12200.jpg,outdoor,Europe,Europe,14,20
Europe\shard0_28610.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_25410.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_17643.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_05769.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_00877.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_07739.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_21123.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_23660.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_28246.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_18731.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_14553.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_04822.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_10006.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_03808.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_07111.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19733.jpg,outdoor,Europe,Europe,15,20
Europe\shard0_16084.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_10162.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_08756.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_26543.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_21048.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_15485.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_21275.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_09130.jpg,outdoor,Europe,Europe,13,20
Europe\shard0_10846.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_09600.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_12393.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_07341.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_26781.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_17731.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_15079.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_23068.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_14837.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_00975.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_09226.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19484.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_06212.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_07041.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_11650.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20792.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_15177.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_29194.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_08580.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_07860.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_17878.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_07566.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_18891.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20626.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_08665.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_22118.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_21697.jpg,outdoor,Europe,Europe,14,21
Europe\shard0_14290.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_27416.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_29277.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02550.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_22396.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_21974.jpg,outdoor,Europe,Europe,15,15
Europe\shard0_10358.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_17117.jpg,outdoor,Europe,Europe,14,20
Europe\shard0_08848.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_00269.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_01158.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_01187.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_10727.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_15300.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_14407.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_11152.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_29793.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_13052.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_02609.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_15583.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_26206.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_26731.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_27164.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_20282.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_18748.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_00932.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03080.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_05386.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_04000.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_10823.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_03841.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03200.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19204.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_28643.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_00991.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_06281.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_03550.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_19029.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_06864.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_29376.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_16239.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_17314.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_25504.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_26555.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_06355.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_10729.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_15141.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_28666.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_07100.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_23216.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_05397.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_19899.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_18130.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_10921.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_09030.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_15651.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_14762.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_11141.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_22915.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_15611.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_26248.jpg,outdoor,Europe,Europe,12,17
Europe\shard0_00104.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_17522.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_29052.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_04329.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_00480.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_20311.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_21900.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_10669.jpg,outdoor,Europe,Europe,14,19
Europe\shard0_28453.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_06096.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_14643.jpg,outdoor,Europe,Europe,13,18
Europe\shard0_02360.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_05618.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_26624.jpg,outdoor,Europe,Europe,14,18
Europe\shard0_19518.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_20032.jpg,outdoor,Europe,Europe,14,17
Europe\shard0_22965.jpg,outdoor,Europe,Europe,13,19
Europe\shard0_13715.jpg,outdoor,Europe,Europe,13,17
Europe\shard0_13483.jpg,outdoor,Europe,Europe,13,17
