relative_path,scene_type,continent,label_name,lat_bin,lon_bin
outdoor-Asia\shard0_13289.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_29676.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_36140.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_25677.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_36170.jpg,outdoor,Asia,outdoor-Asia,9,25
outdoor-Asia\shard0_13286.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_26012.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_35891.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_29497.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_44841.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_06775.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_46081.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_41660.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_34726.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_36789.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_34755.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_29164.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_35483.jpg,outdoor,Asia,outdoor-Asia,13,21
outdoor-Asia\shard0_36764.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_45030.jpg,outdoor,Asia,outdoor-Asia,10,30
outdoor-Asia\shard0_14142.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_35980.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_48878.jpg,outdoor,Asia,outdoor-Asia,13,20
outdoor-Asia\shard0_09690.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_18823.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_19718.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_44085.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_41706.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_00949.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_34851.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_11863.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_11301.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_36234.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_46663.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_12474.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_23924.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_44241.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_34339.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_34116.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_14169.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_12512.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_27082.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_01670.jpg,outdoor,Asia,outdoor-Asia,8,29
outdoor-Asia\shard0_42489.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_43211.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_34964.jpg,outdoor,Asia,outdoor-Asia,9,26
outdoor-Asia\shard0_35308.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_24464.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_49270.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_34511.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_12194.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_35850.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_42071.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_42805.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_28572.jpg,outdoor,Asia,outdoor-Asia,12,28
outdoor-Asia\shard0_35061.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_37057.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_36772.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_17981.jpg,outdoor,Asia,outdoor-Asia,11,21
outdoor-Asia\shard0_36532.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_43109.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_45993.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_43994.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_06239.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_19297.jpg,outdoor,Asia,outdoor-Asia,8,29
outdoor-Asia\shard0_46378.jpg,outdoor,Asia,outdoor-Asia,13,25
outdoor-Asia\shard0_25002.jpg,outdoor,Asia,outdoor-Asia,9,27
outdoor-Asia\shard0_47233.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_10086.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_01427.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_23397.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_36940.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_45754.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_35526.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_49075.jpg,outdoor,Asia,outdoor-Asia,13,20
outdoor-Asia\shard0_33929.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_02471.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_03090.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_35783.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_45964.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_35430.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_35126.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_33922.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_42977.jpg,outdoor,Asia,outdoor-Asia,13,26
outdoor-Asia\shard0_35154.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_44958.jpg,outdoor,Asia,outdoor-Asia,13,26
outdoor-Asia\shard0_10548.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_36976.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_00507.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_11345.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_36262.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_36493.jpg,outdoor,Asia,outdoor-Asia,9,25
outdoor-Asia\shard0_44104.jpg,outdoor,Asia,outdoor-Asia,11,23
outdoor-Asia\shard0_03055.jpg,outdoor,Asia,outdoor-Asia,12,25
outdoor-Asia\shard0_26574.jpg,outdoor,Asia,outdoor-Asia,9,30
outdoor-Asia\shard0_07662.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_05987.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_36543.jpg,outdoor,Asia,outdoor-Asia,13,25
outdoor-Asia\shard0_23908.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_06188.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_36298.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_48573.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_17693.jpg,outdoor,Asia,outdoor-Asia,12,25
outdoor-Asia\shard0_08382.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_12187.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_41438.jpg,outdoor,Asia,outdoor-Asia,8,29
outdoor-Asia\shard0_16109.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_34170.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_35906.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_43655.jpg,outdoor,Asia,outdoor-Asia,13,21
outdoor-Asia\shard0_24157.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_19902.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_45275.jpg,outdoor,Asia,outdoor-Asia,13,21
outdoor-Asia\shard0_34141.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_48276.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_34022.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_21444.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_45162.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_46742.jpg,outdoor,Asia,outdoor-Asia,10,30
outdoor-Asia\shard0_11388.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_42690.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_34901.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_35587.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_36080.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_41686.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_34532.jpg,outdoor,Asia,outdoor-Asia,12,28
outdoor-Asia\shard0_36036.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_04691.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_35444.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_46387.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_34797.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_36946.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_37020.jpg,outdoor,Asia,outdoor-Asia,12,28
outdoor-Asia\shard0_41049.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_46918.jpg,outdoor,Asia,outdoor-Asia,13,21
outdoor-Asia\shard0_20956.jpg,outdoor,Asia,outdoor-Asia,9,26
outdoor-Asia\shard0_47019.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_36061.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_36847.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_26771.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_42315.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_35720.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34027.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_42344.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_36271.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_35677.jpg,outdoor,Asia,outdoor-Asia,13,22
outdoor-Asia\shard0_01215.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_35772.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_34426.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_03886.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_05996.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_34191.jpg,outdoor,Asia,outdoor-Asia,11,28
outdoor-Asia\shard0_44572.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_41499.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_13324.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_19922.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_35931.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_01605.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_35306.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_35743.jpg,outdoor,Asia,outdoor-Asia,10,30
outdoor-Asia\shard0_35685.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_05760.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_34464.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_35509.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_35252.jpg,outdoor,Asia,outdoor-Asia,12,24
outdoor-Asia\shard0_34393.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_46488.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_45894.jpg,outdoor,Asia,outdoor-Asia,12,28
outdoor-Asia\shard0_44717.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_36552.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_18524.jpg,outdoor,Asia,outdoor-Asia,9,26
outdoor-Asia\shard0_07085.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_43459.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34418.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_48751.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_44917.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_35550.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_22912.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_27365.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_36620.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_17791.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_43138.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_28531.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_22322.jpg,outdoor,Asia,outdoor-Asia,12,25
outdoor-Asia\shard0_36916.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_16142.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_05127.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_28418.jpg,outdoor,Asia,outdoor-Asia,11,28
outdoor-Asia\shard0_21396.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_48713.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_14671.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_42897.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_43549.jpg,outdoor,Asia,outdoor-Asia,14,24
outdoor-Asia\shard0_01501.jpg,outdoor,Asia,outdoor-Asia,9,27
outdoor-Asia\shard0_45315.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_35085.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_43809.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_10607.jpg,outdoor,Asia,outdoor-Asia,9,25
outdoor-Asia\shard0_41430.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_36490.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_35182.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_07501.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_45143.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_34044.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_46372.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_36554.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_33972.jpg,outdoor,Asia,outdoor-Asia,11,23
outdoor-Asia\shard0_36129.jpg,outdoor,Asia,outdoor-Asia,8,29
outdoor-Asia\shard0_25879.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_36561.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_13689.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_08716.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_02578.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_22685.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_37102.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_34457.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_18476.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_46609.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_29306.jpg,outdoor,Asia,outdoor-Asia,10,30
outdoor-Asia\shard0_35210.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_09610.jpg,outdoor,Asia,outdoor-Asia,11,23
outdoor-Asia\shard0_43763.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34279.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_15641.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_34661.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_09311.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_29919.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_35880.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_45689.jpg,outdoor,Asia,outdoor-Asia,13,26
outdoor-Asia\shard0_45223.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_26486.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_10985.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_48298.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_15941.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_44534.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_35302.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_27709.jpg,outdoor,Asia,outdoor-Asia,8,28
outdoor-Asia\shard0_45982.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34806.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_02748.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_44194.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_35688.jpg,outdoor,Asia,outdoor-Asia,13,30
outdoor-Asia\shard0_17702.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_35358.jpg,outdoor,Asia,outdoor-Asia,10,30
outdoor-Asia\shard0_46907.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_05226.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_15314.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_35178.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_34664.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_45712.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34853.jpg,outdoor,Asia,outdoor-Asia,13,22
outdoor-Asia\shard0_36448.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_15563.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_41893.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_47198.jpg,outdoor,Asia,outdoor-Asia,13,22
outdoor-Asia\shard0_27894.jpg,outdoor,Asia,outdoor-Asia,12,23
outdoor-Asia\shard0_47552.jpg,outdoor,Asia,outdoor-Asia,14,27
outdoor-Asia\shard0_36225.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_35101.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_41523.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_16201.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_48864.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_34968.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_34596.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_47922.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_16151.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_48753.jpg,outdoor,Asia,outdoor-Asia,9,30
outdoor-Asia\shard0_45054.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_36238.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_35854.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_36831.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_41814.jpg,outdoor,Asia,outdoor-Asia,12,22
outdoor-Asia\shard0_23966.jpg,outdoor,Asia,outdoor-Asia,12,29
outdoor-Asia\shard0_22851.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_04632.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_43531.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_15311.jpg,outdoor,Asia,outdoor-Asia,9,28
outdoor-Asia\shard0_36049.jpg,outdoor,Asia,outdoor-Asia,12,23
outdoor-Asia\shard0_35420.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_04331.jpg,outdoor,Asia,outdoor-Asia,10,25
outdoor-Asia\shard0_41508.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_28795.jpg,outdoor,Asia,outdoor-Asia,8,29
outdoor-Asia\shard0_48559.jpg,outdoor,Asia,outdoor-Asia,9,26
outdoor-Asia\shard0_36455.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_15200.jpg,outdoor,Asia,outdoor-Asia,13,32
outdoor-Asia\shard0_42259.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_04697.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_11442.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_35498.jpg,outdoor,Asia,outdoor-Asia,12,23
outdoor-Asia\shard0_34057.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_35917.jpg,outdoor,Asia,outdoor-Asia,12,28
outdoor-Asia\shard0_18660.jpg,outdoor,Asia,outdoor-Asia,11,25
outdoor-Asia\shard0_48189.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_36713.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_44546.jpg,outdoor,Asia,outdoor-Asia,9,27
outdoor-Asia\shard0_42012.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_35289.jpg,outdoor,Asia,outdoor-Asia,12,32
outdoor-Asia\shard0_35912.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_34068.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_10604.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_34919.jpg,outdoor,Asia,outdoor-Asia,11,27
outdoor-Asia\shard0_36837.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_34030.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_27215.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_35121.jpg,outdoor,Asia,outdoor-Asia,13,24
outdoor-Asia\shard0_04516.jpg,outdoor,Asia,outdoor-Asia,11,26
outdoor-Asia\shard0_13821.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_44625.jpg,outdoor,Asia,outdoor-Asia,13,29
outdoor-Asia\shard0_20105.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_18292.jpg,outdoor,Asia,outdoor-Asia,9,25
outdoor-Asia\shard0_34174.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_09708.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_42232.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_08422.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_21812.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_34826.jpg,outdoor,Asia,outdoor-Asia,12,30
outdoor-Asia\shard0_00184.jpg,outdoor,Asia,outdoor-Asia,11,30
outdoor-Asia\shard0_48548.jpg,outdoor,Asia,outdoor-Asia,13,27
outdoor-Asia\shard0_36284.jpg,outdoor,Asia,outdoor-Asia,13,28
outdoor-Asia\shard0_23866.jpg,outdoor,Asia,outdoor-Asia,9,27
outdoor-Asia\shard0_42762.jpg,outdoor,Asia,outdoor-Asia,8,30
outdoor-Asia\shard0_29695.jpg,outdoor,Asia,outdoor-Asia,12,20
outdoor-Asia\shard0_12674.jpg,outdoor,Asia,outdoor-Asia,12,31
outdoor-Asia\shard0_16439.jpg,outdoor,Asia,outdoor-Asia,10,28
outdoor-Asia\shard0_35655.jpg,outdoor,Asia,outdoor-Asia,14,25
outdoor-Asia\shard0_41832.jpg,outdoor,Asia,outdoor-Asia,12,21
outdoor-Asia\shard0_34210.jpg,outdoor,Asia,outdoor-Asia,11,23
outdoor-Asia\shard0_20951.jpg,outdoor,Asia,outdoor-Asia,10,27
outdoor-Asia\shard0_29200.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_36307.jpg,outdoor,Asia,outdoor-Asia,11,29
outdoor-Asia\shard0_07874.jpg,outdoor,Asia,outdoor-Asia,12,32
outdoor-Asia\shard0_14385.jpg,outdoor,Asia,outdoor-Asia,12,31
